name,Category,Rating,Nº Reviews,Stars,User Comment,Hours,Plus Code,Address,City,Province,Url,Latitude,Longitude,Url in Maps,categoria_puntuacion
El nieto burgers,Restaurante,4.6,86.0,4.0,"La atención es rápida y el servicio es bueno, pero la comida es muy básica.
Los precios son acordes a lo que ofrecen","domingo, 5:30a11 PM; lunes, 5:30a11 PM; martes, 5:30a11 PM; miércoles, 5:30a11 PM; jueves, 5:30a11 PM; viernes, 5:30a11 PM; sábado, 1a3 PM, 5 PMa12 AM","4VFQ+6F Bucaramanga, Santander","Cra. 34 #37-33, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.1230165,-73.1113703,https://maps.app.goo.gl/7P6SfkDUzqWQLNxE7,4.5-5.0
Comic land hamburgueseria,Restaurante de comida rápida,4.3,662.0,2.0,"El lugar es bonito, ideal para llevar a niños. Tiene varios super héroes de tamaño humano, pero la comida no es buena, la atención es deficiente y los baños están de mantenimiento.","domingo, 12 AMa11 PM; lunes, 4:30a10:30 PM; martes, 4:30a10:30 PM; miércoles, 4:30a10:30 PM; jueves, 4:30a10:30 PM; viernes, 4:30a10:30 PM; sábado, 12a11 PM","4VGM+5R Bucaramanga, Santander","Cra. 30 #· 32 - 58, Mejoras Públicas, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.1254614,-73.1154441,https://maps.app.goo.gl/28sbCJHZVLC4tiGk9,4.0-4.5
Hamburguesas Donde Lifer,Restaurante,5.0,1.0,,,"domingo, 12a4:30 PM; lunes, 10 AMa8 PM; martes, 10 AMa8 PM; miércoles, 10 AMa8 PM; jueves, 10 AMa8 PM; viernes, 10 AMa8 PM; sábado, 10 AMa8 PM","4VCJ+5F Bucaramanga, Santander","Cl. 36 #24-32, Bolívar, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.1204576,-73.118797,https://maps.app.goo.gl/7KDd8unjr72ZE6HHA,4.5-5.0
BOHEMIA HAMBURGUESAS Y BAR,Restaurante de fusión,5.0,6.0,5.0,Me encantan,"domingo, 5:30a11 PM; lunes, 5:30a11 PM; martes, 5:30a11 PM; miércoles, 5:30a11 PM; jueves, 5:30a11 PM; viernes, 5:30a11 PM; sábado, 5:30a11 PM","4VCJ+V3 Bucaramanga, Santander","Cra. 24 #33a - 39, Antonia Santos, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.1221753,-73.1197997,https://maps.app.goo.gl/iJ9jemspuG4cBVnDA,4.5-5.0
BARCO`S BURGER &amp; WINGS.,Restaurante,3.2,41.0,1.0,"Pésimo servicio al cliente, la mesera atendía muy mal, además de eso, revisé el menú que tenían publicado en Instagram, hice un pedido y me cobraron de más, la justificación del personal, era que el menú estaba desactualizado, pero lo tenían publicado tanto en Instagram como en WhatsApp","domingo, 12a11 PM; lunes, 12a11 PM; martes, 12a11 PM; miércoles, 12a11 PM; jueves, 12a11 PM; viernes, 12a11 PM; sábado, 12a11 PM","3VPQ+79 Bucaramanga, Santander","Cl. 105 #24-35, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.0857118,-73.1116003,https://maps.app.goo.gl/92xCVc8jN93fQR2s6,< 4.0
El Vríoz Burger,Restaurante de comida rápida,4.2,10.0,5.0,"El restaurante ofrece un ambiente cálido y acogedor, perfecto tanto para disfrutar en pareja como en familia. La comida es deliciosa, con porciones generosas y precios justos. Además, el servicio es atento y amable. ¡Sin duda, lo recomiendo para cualquier ocasión!","domingo, 5:30a11 PM; lunes, 7 AMa11 PM; martes, 7 AMa11 PM; miércoles, 7 AMa11 PM; jueves, 7 AMa11 PM; viernes, 7 AMa11 PM; sábado, 10 AMa11 PM","4VJH+HQ Bucaramanga, Santander","Cra. 26 #17-53, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.1314932,-73.1206192,https://maps.app.goo.gl/DCXoyszjNi3kPRMp7,4.0-4.5
Restor pub barbacoa,Pub restaurante,4.3,51.0,4.0,"El espacio es bastante acogedor y el servicio es excelente, sin embargo considero que los precios de algunos productos son bastante elevados.

La hamburguesa San Diego la deben probar.
Las papas locas son bastante flojas, así que no boten su platica.","domingo, 12a10 PM; lunes, 12a3 PM, 6a10 PM; martes, 12a3 PM, 6a10 PM; miércoles, 12a3 PM, 6a10 PM; jueves, 12a3 PM, 6a11 PM; viernes, 12a11 PM; sábado, 12a11 PM","4V8R+FG Bucaramanga, Santander","Cra. 36 #48 - 58, Cabecera del llano, Bucaramanga, Santander","Bucaramanga, Santander",Santander,https://www.instagram.com/restor.co/,7.1161376,-73.1087087,https://maps.app.goo.gl/dPCLR1bFySC1WC459,4.0-4.5
Retro Burger King,Restaurante,3.9,28.0,1.0,Sin palabras mal servicio,"domingo, 6 PMa12 AM; lunes, 6 PMa12 AM; martes, 6 PMa12 AM; miércoles, 6 PMa12 AM; jueves, 6 PMa12 AM; viernes, 6 PMa12 AM; sábado, 6 PMa12 AM","3VXC+7J Bucaramanga, Santander","Cl. 64 #2a Oeste-1 a 2a Oeste-135, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.098245,-73.1284983,https://maps.app.goo.gl/BPbKJJ4Wx59d3fpr5,< 4.0
Burger Station Prado,Hamburguesería,4.8,6.0,5.0,Que delicia!!! Amburguesa excelente y el servicio muy bueno. Recomendado 👍🏼,"domingo, 6a11 PM; lunes, Cerrado; martes, 6a11 PM; miércoles, 6a11 PM; jueves, 6a11 PM; viernes, 6a11 PM; sábado, 6a11 PM","4VCR+P4 Bucaramanga, Santander","Cra. 36 #41-22, Bucaramanga, Santander","Bucaramanga, Santander",Santander,https://instagram.com/burgerstation.bga?igshid=ZmI3MzJjNWI=,7.1218244,-73.1097029,https://maps.app.goo.gl/L71AJ1kAvB3UwS2k9,4.5-5.0
hamburgo 1718,Hamburguesería,3.3,73.0,1.0,"Esto fue en la sucursal de acrópolis… Más de 35 min por un combo de pincho, y servicio súper pésimo por parte de la persona que atiende, además de que uno de los pinchos estaba quemado. Definitivamente, no volvería","domingo, 11 AMa10 PM; lunes, 11 AMa10 PM; martes, 11 AMa10 PM; miércoles, 11 AMa10 PM; jueves, 11 AMa10 PM; viernes, 11 AMa1:30 AM; sábado, 11 AMa1:30 AM","4V8R+2G Bucaramanga, Santander","carrera 35A # 49-55 plaza de comidas quinto piso, local 507, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.115057,-73.1087183,https://maps.app.goo.gl/25Ak4CYAH2ApyEJX7,< 4.0
CINE BURGER,Restaurante,4.6,34.0,5.0,"La verdad siempre me ha ido super bien cuando pido aquí, tanto en consumo en el lugar como a domicilio. La comida es muuuuuy rica, la relación calidad / precio me parece que es excelente. A veces se demoran un poquito pero creo que es entendible por la cantidad de pedidos que les llegan. En general 10/10","domingo, 4a11 PM; lunes, 4a11 PM; martes, Cerrado; miércoles, 4a11 PM; jueves, 4a11 PM; viernes, 4a11 PM; sábado, 4a11 PM","4V6M+HM Bucaramanga, Santander","Cra 23 #53 - 03, Nuevo Sotomayor, Bucaramanga, Santander","Bucaramanga, Santander",Santander,https://www.instagram.com/cineburgerco/?hl=es-la,7.1114911,-73.1158158,https://maps.app.goo.gl/74yCLBMELhJws75BA,4.5-5.0
TORINO,Hamburguesería,4.3,238.0,5.0,"Tiene parqueadero para moto por la carrera, sitio con buena ambientación y muy cómodo, las salsas súper deliciosas y el servicio es muy rápido, vende gaseosas litros 😃…","domingo, Cerrado; lunes, 10 AMa10 PM; martes, 10 AMa10 PM; miércoles, 10 AMa10 PM; jueves, 10 AMa10 PM; viernes, 10 AMa10 PM; sábado, 10 AMa10 PM","4VGM+7M Bucaramanga, Santander","Cl. 32 #29 -66, Mejoras Públicas, Bucaramanga, Santander","Bucaramanga, Santander",Santander,https://torino-food-beer.ola.click/?from=qrcode,7.1257372,-73.1158245,https://maps.app.goo.gl/xYCHXXyQmarTnGi67,4.0-4.5
Alquimia Burgeria,Hamburguesería,4.6,156.0,5.0,"Simplemente ¡Delicioso!

Las salsas son espectaculares, las bebidas deliciosas. La carne de las hamburguesas tiene una muy buena textura y los otros ingredientes están frescos.

Pregunta por el combo del día.

Un lugar acogedor recomendado para ir solo, en pareja o con un par de amigos.","domingo, 12a2:30 PM, 5:45a10 PM; lunes, 5:30a10 PM; martes, 12a2:30 PM, 5:45a10 PM; miércoles, 12a2:30 PM, 5:45a10 PM; jueves, 12a2:30 PM, 5:45a10 PM; viernes, 12a2:30 PM, 5:45a10 PM; sábado, 12a2:30 PM, 5:45a10 PM","4V2P+VG Bucaramanga, Santander","Cl. 67 #26-33, La Victoria, Bucaramanga, Santander","Bucaramanga, Santander",Santander,https://www.instagram.com/alquimiaburgeria/,7.1022411,-73.1136651,https://maps.app.goo.gl/JBhfQ87RbJf6cna99,4.5-5.0
Comidas Rapidas The Gordo,Restaurante de comida rápida,4.2,79.0,2.0,La calidad del producto bajo mucho la comida sabía a quemado y parece que no limpiarán la plancha por las láminas negras que me salieron en mi plato,"domingo, 4:30 AMa12 PM; lunes, 4:30 AMa12 PM; martes, Cerrado; miércoles, 4:30 AMa12 PM; jueves, 4:30 AMa12 PM; viernes, 4:30 AMa12 PM; sábado, 4:30 AMa12 PM","4VPC+7X Bucaramanga, Santander","Cra. 19 # 11-07, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.1356323,-73.1275273,https://maps.app.goo.gl/xZQ8Z2yfsnCTs6Yz8,4.0-4.5
CHOPE&apos;S,Restaurante,4.5,2.039,3.0,"Empezando por lo bueno, fui con un grupo grande entonces pedimos varios platos, todos buenos, las papas son muy ricas, las hamburguesas son deliciosas y las salsas son buenas. El servicio no es bueno, a pesar de que las hamburguesas no se demoraron, la actitud del personal no fue la adecuada, en especial en la caja, la persona de caja contó mal el dinero que le habíamos dado para terminar tratándonos muy mal y a la final volviendo a contar el dinero para darse cuenta de que estaba completo e incluso habían vueltos.","domingo, 12a10 PM; lunes, 12a10 PM; martes, 12a10 PM; miércoles, 12a10 PM; jueves, 12a10 PM; viernes, 12a10 PM; sábado, 12a10 PM","4V7R+74 Bucaramanga, Santander","Cl. 52 #34-12, Cabecera del llano, Bucaramanga, Santander","Bucaramanga, Santander",Santander,https://chope-s.cluvi.co/,7.1131674,-73.1097173,https://maps.app.goo.gl/c8r11ciPyzwgigVNA,4.5-5.0
Donde Nahún,Restaurante de comida rápida,4.4,289.0,4.0,"Un sitio agradable, se ve que está recién remodelado, moderno su entorno no es el mejor por su ubicación que de noche hay que tener un poco cuidado. Su comida en general es buena y manejan buenos precios me gustó la opción de escoger sus papás si las desean criollas o a la francesa y que hay variedad de hamburguesas que son ricas","domingo, 4:30a11:15 PM; lunes, 4:30a11:15 PM; martes, 4:30a11:15 PM; miércoles, 4:30a11:15 PM; jueves, 4:30a11:15 PM; viernes, 4:30a11:30 PM; sábado, 4:30a11:30 PM","4V9H+6P Bucaramanga, Santander","Cl. 39 # 21-19, Bolívar, Bucaramanga, Santander","Bucaramanga, Santander",Santander,https://instagram.com/dondenahun?igshid=MzRlODBiNWFlZA==,7.118064,-73.120653,https://maps.app.goo.gl/utpPXDKBzk3d12zn9,4.0-4.5
Búnker la salle,Hamburguesería,4.3,35.0,5.0,"Muy deliciosa la comida y la atención al cliente, muy decorosa y amable.","domingo, 5 PMa12 AM; lunes, 5 PMa12 AM; martes, 5 PMa12 AM; miércoles, 5 PMa12 AM; jueves, 5 PMa12 AM; viernes, 5 PMa12 AM; sábado, 5 PMa12 AM","4V2P+WM Bucaramanga, Santander","+57, Bucaramanga, Santander","Bucaramanga, Santander",Santander,,7.1023522,-73.1132998,https://maps.app.goo.gl/WJuT7BsqY2Gdu9WS6,4.0-4.5
Burger Station Floridablanca,Hamburguesería,4.5,134.0,4.0,Muy rico. recomendado. las papas fritas son deliciosas,"domingo, 6a11 PM; lunes, Cerrado; martes, 6a11 PM; miércoles, 6a11 PM; jueves, 6a11 PM; viernes, 6a11 PM; sábado, 6a11 PM","3W63+6V Floridablanca, Santander","Cl. 201a #22-27, Floridablanca, Santander","Floridablanca, Santander",Santander,https://instagram.com/burgerstation.bga?utm_source=ig_profile_share&amp;igshid=1lglfh8f6edfk,7.06061,-73.0952821,https://maps.app.goo.gl/G9S6ZZEe8mqe63SKA,4.5-5.0
Hamburguesas y Almuerzos El Gorila,Hamburguesería,3.8,13.0,4.0,"Las Hamburguesas son superrrr ricaaaas,me encanta, excelente lugar para ir a comer.","domingo, 11:30 AMa2:30 PM, 5:50a11 PM; lunes, 11:30 AMa2:30 PM, 5:50a11 PM; martes, 11:30 AMa2:30 PM, 5:50a11 PM; miércoles, 11:30 AMa2:30 PM, 5:50a11 PM; jueves, 11:30 AMa2:30 PM, 5:50a11 PM; viernes, 11 AMa2:30 PM, 5:50 PMa12 AM; sábado, 11 AMa2:30 PM, 5:50 PMa12 AM","3W65+QH Floridablanca, Santander","Cra. 3 #240, Floridablanca, Santander","Floridablanca, Santander",Santander,,7.061949,-73.091104,https://maps.app.goo.gl/xoC6p8v1Fe54581J7,< 4.0
Burger las 3 J&apos;s,Hamburguesería,4.1,82.0,5.0,Muy buena comida y servicio,"domingo, 5a11 PM; lunes, 5a11 PM; martes, 5a11 PM; miércoles, 5a11 PM; jueves, 5a11 PM; viernes, 5a11 PM; sábado, 5a11 PM","3W63+CC Floridablanca, Santander","Cl. 200 #20-04, Floridablanca, Santander","Floridablanca, Santander",Santander,,7.0610257,-73.096396,https://maps.app.goo.gl/yKRnhwrkgkWzcicWA,4.0-4.5
La Quinta Hamburguesería,Hamburguesería,4.2,70.0,3.0,"El lugar es bonito... tiene un servicio muy bueno, son atentos los meseros y la cantidad de tiempo de espera es muy bueno.

Ahora bien, en cuanto a la comida, no es nada memorable. Los productos están bien sin ser premium.","domingo, 5a11 PM; lunes, 5a11 PM; martes, 5a11 PM; miércoles, 5a11 PM; jueves, 5a11 PM; viernes, 5a11:30 PM; sábado, 5a11:30 PM","3W66+RJ Floridablanca, Santander","Cl. 5 #5-06, Floridablanca, Santander","Floridablanca, Santander",Santander,http://www.instagram.com/laquinta_hamburgueseria,7.0620449,-73.0884357,https://maps.app.goo.gl/bb3qTLMbsRPd6E4V9,4.0-4.5
LA TERRAZA BURGERS ️ FLORIDABLANCA,Hamburguesería,4.7,48.0,5.0,Excelente terraza para disfrutar de una rica cena y buena vista en Floridablanca.,"domingo, 5a11:30 PM; lunes, Cerrado; martes, 5a11:30 PM; miércoles, 5a11:30 PM; jueves, 5a11:30 PM; viernes, 5a11:30 PM; sábado, 5a11:30 PM","3W67+M8 Floridablanca, Santander","Cra. 7 #6-21, Floridablanca, Santander","Floridablanca, Santander",Santander,https://instagram.com/laterrazaburgers_floridablanca?igshid=YmMyMTA2M2Y=,7.0616431,-73.0866777,https://maps.app.goo.gl/39kvJ5A87nynTr6Q6,4.5-5.0
Casa Burger,Restaurante de comida rápida,4.5,497.0,5.0,Super   recomendado   calidad  en  comida   buena  decoracion    y   frescura   natural y  servicio     al cliente  especial,"domingo, 11 AMa11 PM; lunes, 4a11 PM; martes, 11 AMa11 PM; miércoles, 11 AMa11 PM; jueves, 11 AMa11 PM; viernes, 11 AMa12 AM; sábado, 11 AMa12 AM","3W6C+X3 Floridablanca, Santander","Cl. 204 #204 A-06, Floridablanca, Santander","Floridablanca, Santander",Santander,,7.0624577,-73.0797802,https://maps.app.goo.gl/Sc2iCmj5aZ7FRZBq7,4.5-5.0
La Calle Burger,,,,5.0,"Es un lugar agradable,comida deliciosa,las hamburguesas son gigantes,la atención es rápida apesar de ser un lugar muy concurrido.","domingo, 12 AMa1:30 PM, 5:30a11:30 PM; lunes, 5:30a10:30 PM; martes, 5:30a10:30 PM; miércoles, Cerrado; jueves, 5:30a10:30 PM; viernes, 5:30a11:30 PM; sábado, 5:30a11:30 PM",,"Cl. 10 #7-42, Floridablanca, Santander",Floridablanca,Santander,,7.0590311,-73.0853187,,< 4.0
